Geneid,0,5,10,15
gene-PA3694,62.666666666666664,81.66666666666667,10.666666666666666,28.0
gene-PA4640,1896.3333333333333,10549.666666666666,1371.3333333333333,210.66666666666666
gene-PA4626,75.33333333333333,57.333333333333336,23.666666666666668,80.66666666666667
gene-PA0972,1233.3333333333333,1020.3333333333334,246.0,186.0
gene-PA0575,99.33333333333333,296.3333333333333,51.333333333333336,287.6666666666667
gene-PA4664,166.66666666666666,172.0,48.333333333333336,89.33333333333333
gene-PA1679,78.33333333333333,98.66666666666667,23.333333333333332,41.0
gene-PA4283,144.0,176.33333333333334,164.0,111.0
gene-PA2061,15.0,37.333333333333336,4.666666666666667,70.0
gene-PA4928,114.0,300.3333333333333,67.0,145.66666666666666
gene-PA1578a,9.666666666666666,25.0,6.333333333333333,36.666666666666664
gene-PA0855,22.333333333333332,34.333333333333336,5.0,59.666666666666664
gene-PA1984,119.0,284.0,30.0,132.0
gene-PA4302,27.666666666666668,78.66666666666667,16.0,147.66666666666666
gene-PA2734,420.3333333333333,429.6666666666667,56.0,55.666666666666664
gene-PA0090,266.3333333333333,381.0,40.333333333333336,195.66666666666666
gene-PA1957,5.333333333333333,24.333333333333332,5.0,37.333333333333336
gene-PA5133,1589.6666666666667,138.33333333333334,77.0,58.666666666666664
gene-PA4478,119.0,112.0,18.666666666666668,55.333333333333336
gene-PA5227.1,3575.6666666666665,2930.3333333333335,1686.6666666666667,1012.0
gene-PA1169,25.666666666666668,155.0,21.0,178.0
gene-PA0829,16.333333333333332,54.333333333333336,7.666666666666667,65.0
gene-PA0805,240.0,271.0,28.0,30.666666666666668
gene-PA4659,507.6666666666667,7061.0,19.333333333333332,117.0
gene-PA5051,189.33333333333334,282.6666666666667,42.333333333333336,249.33333333333334
gene-PA4037,22.333333333333332,74.33333333333333,8.333333333333334,62.0
gene-PA1112a,106.66666666666667,71.66666666666667,15.333333333333334,29.333333333333332
gene-PA4278,229.0,197.0,125.66666666666667,491.0
gene-PA0170,39.0,57.666666666666664,3.0,74.33333333333333
gene-PA0976.1,255.66666666666666,210.66666666666666,115.66666666666667,60.333333333333336
gene-PA5219,56.0,97.33333333333333,22.666666666666668,86.33333333333333
gene-PA0548,475.6666666666667,555.6666666666666,146.66666666666666,243.66666666666666
gene-PA1347,15.666666666666666,63.666666666666664,5.666666666666667,34.666666666666664
gene-PA0583,40.666666666666664,85.66666666666667,17.333333333333332,75.0
gene-PA4704.1,583.3333333333334,376.6666666666667,220.66666666666666,166.0
gene-PA4042,21.0,37.333333333333336,6.333333333333333,18.0
gene-PA2295,5.666666666666667,24.333333333333332,5.0,30.666666666666668
gene-PA0733,108.33333333333333,67.33333333333333,5.666666666666667,52.333333333333336
gene-PA2856,166.66666666666666,93.33333333333333,18.666666666666668,41.0
gene-PA5349,1417.0,162.66666666666666,134.33333333333334,143.66666666666666
gene-PA0528,21.333333333333332,91.0,12.0,117.0
gene-PA0952,142.66666666666666,90.0,14.666666666666666,16.0
gene-PA1863,23.0,76.66666666666667,8.0,80.66666666666667
gene-PA1775,334.3333333333333,853.0,132.66666666666666,97.66666666666667
gene-PA0383,49.666666666666664,118.0,17.333333333333332,130.0
gene-PA2367,44.0,38.666666666666664,11.0,24.0
gene-PA3418,27.666666666666668,65.33333333333333,9.333333333333334,108.66666666666667
gene-PA3568,251.66666666666666,374.6666666666667,25.0,149.33333333333334
gene-PA1972,14.0,58.0,9.0,80.0
gene-PA1779,34.0,103.66666666666667,19.666666666666668,192.33333333333334
gene-PA2173a,5.0,13.0,2.3333333333333335,9.666666666666666
gene-PA4871,11.0,25.666666666666668,4.0,38.333333333333336
gene-PA5056,71.66666666666667,142.33333333333334,475.3333333333333,100.66666666666667
gene-PA1641,11.333333333333334,20.666666666666668,3.0,20.0
gene-PA0266,302.3333333333333,536.3333333333334,181.0,113.0
gene-PA2203,9.666666666666666,41.666666666666664,5.333333333333333,18.0
gene-PA0472,133.66666666666666,68.66666666666667,7.0,55.0
gene-PA5041,1037.6666666666667,831.3333333333334,56.0,48.333333333333336
gene-PA4617,150.66666666666666,78.0,223.33333333333334,707.0
gene-PA1755,27.333333333333332,31.333333333333332,3.6666666666666665,8.333333333333334
gene-PA2696,23.333333333333332,57.666666666666664,7.0,63.0
gene-PA3861,428.6666666666667,648.6666666666666,92.66666666666667,113.0
gene-PA5476,28.333333333333332,86.0,15.333333333333334,134.33333333333334
gene-PA1447,59.0,55.0,8.0,26.333333333333332
gene-PA3524,59.333333333333336,107.33333333333333,23.666666666666668,37.333333333333336
gene-PA0283,36.333333333333336,140.33333333333334,21.333333333333332,156.66666666666666
gene-PA1637,26.0,37.0,5.333333333333333,74.0
gene-PA4861,13.0,67.33333333333333,6.0,58.666666666666664
gene-PA3395,9.0,51.0,10.666666666666666,51.0
gene-PA4842,262.0,189.33333333333334,41.666666666666664,80.33333333333333
gene-PA4444,78.66666666666667,122.0,22.0,59.333333333333336
gene-PA2169,5.666666666666667,17.333333333333332,2.6666666666666665,38.0
gene-PA4482,34.0,55.0,10.666666666666666,24.666666666666668
gene-PA4778,32.333333333333336,50.666666666666664,10.666666666666666,43.0
gene-PA2526,60.0,157.66666666666666,27.0,236.0
gene-PA2663,2.0,16.666666666666668,1.3333333333333333,43.0
gene-PA2383,82.0,86.0,13.333333333333334,24.666666666666668
gene-PA5186,23.0,46.0,7.333333333333333,75.0
gene-PA5060,2110.6666666666665,1181.3333333333333,746.0,125.66666666666667
gene-PA0016,111.0,232.33333333333334,39.333333333333336,103.33333333333333
gene-PA0577,166.66666666666666,280.3333333333333,57.666666666666664,111.33333333333333
gene-PA1589,2508.3333333333335,3298.0,1043.6666666666667,417.6666666666667
gene-PA1605,32.0,57.333333333333336,9.333333333333334,40.333333333333336
gene-PA1507,59.333333333333336,99.66666666666667,13.333333333333334,95.33333333333333
gene-PA3317,39.333333333333336,42.333333333333336,12.0,37.666666666666664
gene-PA2232,65.66666666666667,113.66666666666667,22.333333333333332,80.66666666666667
gene-PA3490,8.666666666666666,22.666666666666668,2.0,23.666666666666668
gene-PA0676,27.666666666666668,53.0,11.0,59.0
gene-PA1279,10.0,14.0,2.6666666666666665,20.0
gene-PA1980,8.0,28.0,4.333333333333333,35.333333333333336
gene-PA3013,815.6666666666666,477.0,125.33333333333333,97.66666666666667
gene-PA0478,25.666666666666668,59.333333333333336,8.666666666666666,74.0
gene-PA4743,165.33333333333334,302.0,70.66666666666667,58.0
gene-PA3193,286.3333333333333,383.3333333333333,23.0,82.33333333333333
gene-PA3335,66.33333333333333,113.66666666666667,12.666666666666666,89.0
gene-PA0553,77.0,63.666666666666664,12.333333333333334,19.666666666666668
gene-PA1588,4530.333333333333,5153.666666666667,1328.3333333333333,593.6666666666666
gene-PA4728,21.666666666666668,51.0,5.0,31.666666666666668
gene-PA2655,37.666666666666664,43.666666666666664,8.333333333333334,12.666666666666666
gene-PA2923,11.333333333333334,58.666666666666664,7.333333333333333,87.33333333333333
gene-PA4072,27.666666666666668,105.0,13.0,209.66666666666666
gene-PA0535,30.666666666666668,45.0,4.333333333333333,88.66666666666667
gene-PA1722,248.66666666666666,244.0,61.666666666666664,21.333333333333332
gene-PA1663,26.666666666666668,64.33333333333333,10.333333333333334,69.66666666666667
gene-PA3921,182.66666666666666,160.0,23.666666666666668,184.66666666666666
gene-PA0446,105.33333333333333,148.66666666666666,24.333333333333332,177.66666666666666
gene-PA1206,20.0,47.333333333333336,12.666666666666666,28.0
gene-PA2838,6.666666666666667,32.666666666666664,3.6666666666666665,53.666666666666664
gene-PA1895,49.333333333333336,142.0,15.0,88.0
gene-PA4876,34.0,46.666666666666664,10.666666666666666,47.333333333333336
gene-PA2986,111.0,191.0,26.666666666666668,73.66666666666667
gene-PA4029,28.333333333333332,99.0,7.666666666666667,50.666666666666664
gene-PA1833a,135.66666666666666,109.33333333333333,17.0,84.33333333333333
gene-PA5472,76.33333333333333,92.66666666666667,23.666666666666668,70.0
gene-PA4949,83.0,89.0,12.333333333333334,77.66666666666667
gene-PA1646,44.0,70.66666666666667,17.333333333333332,102.33333333333333
gene-PA3764,91.33333333333333,160.66666666666666,23.666666666666668,89.0
gene-PA0304,212.66666666666666,302.3333333333333,66.33333333333333,92.66666666666667
gene-PA3342,91.66666666666667,97.0,11.333333333333334,40.666666666666664
gene-PA3012,40.666666666666664,66.33333333333333,9.333333333333334,14.0
gene-PA3532,24.666666666666668,169.0,50.0,110.0
gene-PA5200,136.66666666666666,94.33333333333333,15.666666666666666,57.333333333333336
gene-PA0119,45.333333333333336,92.66666666666667,11.333333333333334,76.66666666666667
gene-PA1072,226.33333333333334,411.0,28.666666666666668,158.33333333333334
gene-PA3715,40.333333333333336,107.66666666666667,19.0,107.0
gene-PA3313,63.333333333333336,93.33333333333333,23.333333333333332,83.33333333333333
gene-PA4174,19.666666666666668,45.333333333333336,13.0,170.0
gene-PA1681,99.33333333333333,136.33333333333334,25.666666666666668,112.33333333333333
gene-PA3877,65.66666666666667,148.0,17.333333333333332,169.0
gene-PA1535,59.333333333333336,117.66666666666667,12.333333333333334,64.66666666666667
gene-PA2435,69.33333333333333,87.0,13.666666666666666,54.333333333333336
gene-PA4503,58.666666666666664,156.0,11.0,64.66666666666667
gene-PA5386,11.666666666666666,48.0,6.666666666666667,94.66666666666667
gene-PA3062,4.0,15.0,2.0,34.0
gene-PA1596,408.0,162.66666666666666,36.666666666666664,83.0
gene-PA4184,60.333333333333336,80.66666666666667,9.0,61.666666666666664
gene-PA5438,102.33333333333333,133.33333333333334,26.0,92.66666666666667
gene-PA2478,20.0,49.333333333333336,6.0,50.0
gene-PA4737,73.66666666666667,98.33333333333333,17.333333333333332,49.0
gene-PA5562,290.6666666666667,272.0,56.333333333333336,98.66666666666667
gene-PA1820,167.0,225.0,25.0,94.0
gene-PA2355,10.333333333333334,42.0,3.3333333333333335,77.0
gene-PA0853,22.0,36.666666666666664,8.0,59.333333333333336
gene-PA4107,9.0,32.0,4.0,41.0
gene-PA2976,535.3333333333334,1348.3333333333333,153.33333333333334,152.66666666666666
gene-PA2736.1,195.0,132.33333333333334,46.0,33.666666666666664
gene-PA4432,1318.6666666666667,2274.0,603.0,354.6666666666667
gene-PA4068,151.33333333333334,160.33333333333334,20.0,60.0
gene-PA2332,23.333333333333332,31.0,5.0,23.0
gene-PA4755,396.0,364.0,65.33333333333333,76.66666666666667
gene-PA4200,136.66666666666666,192.66666666666666,22.0,56.0
gene-PA4946,426.3333333333333,365.6666666666667,210.66666666666666,169.66666666666666
gene-PA2530,39.333333333333336,71.66666666666667,7.666666666666667,47.666666666666664
gene-PA4671,1065.6666666666667,1596.3333333333333,561.0,433.3333333333333
gene-PA5218,29.333333333333332,57.0,8.0,75.0
gene-PA1321,22.333333333333332,44.0,7.666666666666667,87.0
gene-PA4637a,27.666666666666668,63.0,14.0,36.333333333333336
gene-PA1350,14.0,29.0,5.666666666666667,34.333333333333336
gene-PA5202,23.333333333333332,33.0,9.0,32.0
gene-PA0494,20.666666666666668,64.0,7.333333333333333,113.33333333333333
gene-PA0984,53.333333333333336,81.33333333333333,8.333333333333334,46.0
gene-PA4115,82.33333333333333,142.66666666666666,15.0,117.66666666666667
gene-PA4577,37.666666666666664,24.333333333333332,3.0,30.666666666666668
gene-PA0764,172.0,240.66666666666666,50.0,109.0
gene-PA5009,72.33333333333333,118.33333333333333,19.0,77.66666666666667
gene-PA4766,59.333333333333336,68.0,10.666666666666666,29.333333333333332
gene-PA2745,42.0,68.0,15.0,25.666666666666668
gene-PA1707,329.0,219.33333333333334,57.0,23.333333333333332
gene-PA2831,32.333333333333336,72.0,8.333333333333334,50.0
gene-PA2763,9.333333333333334,27.333333333333332,2.3333333333333335,6.0
gene-PA2338,15.666666666666666,53.666666666666664,8.666666666666666,86.33333333333333
gene-PA0231,15.333333333333334,32.333333333333336,5.0,72.33333333333333
gene-PA0398,96.33333333333333,61.0,10.333333333333334,22.666666666666668
gene-PA4540,20.0,98.33333333333333,10.666666666666666,145.33333333333334
gene-PA2607,19.0,28.666666666666668,1.6666666666666667,39.333333333333336
gene-PA0513,5.333333333333333,30.0,5.666666666666667,72.33333333333333
gene-PA4332,59.666666666666664,93.33333333333333,14.333333333333334,125.0
gene-PA1224,15.666666666666666,36.333333333333336,3.0,39.0
gene-PA2700,14.333333333333334,51.666666666666664,10.333333333333334,97.66666666666667
gene-PA0828,20.666666666666668,348.3333333333333,5.0,54.666666666666664
gene-PA2612,178.66666666666666,300.3333333333333,44.333333333333336,45.666666666666664
gene-PA0064,41.333333333333336,72.66666666666667,13.0,90.33333333333333
gene-PA5456,73.33333333333333,200.66666666666666,22.666666666666668,175.0
gene-PA3546,11.666666666666666,58.666666666666664,9.0,77.66666666666667
gene-PA3011,720.0,759.6666666666666,130.33333333333334,132.33333333333334
gene-PA1742,60.333333333333336,71.0,11.333333333333334,20.666666666666668
gene-PA5259,132.0,148.0,20.333333333333332,68.33333333333333
gene-PA4522,55.666666666666664,75.33333333333333,10.333333333333334,42.0
gene-PA3731,231.33333333333334,102.33333333333333,24.0,71.0
gene-PA4108,58.666666666666664,76.33333333333333,59.0,72.33333333333333
gene-PA5245,140.33333333333334,95.0,25.666666666666668,70.33333333333333
gene-PA4449,321.3333333333333,410.6666666666667,92.66666666666667,56.0
gene-PA0970,656.0,481.6666666666667,81.33333333333333,60.333333333333336
gene-PA0103,24.666666666666668,98.0,15.0,130.66666666666666
gene-PPLUZ19_gp0.1,16.333333333333332,64150.666666666664,55524.333333333336,72930.33333333333
gene-PA3469,43.333333333333336,71.33333333333333,8.333333333333334,46.666666666666664
gene-PA1333,24.0,32.666666666666664,3.6666666666666665,18.333333333333332
gene-PA4816,18.0,40.0,5.0,81.33333333333333
gene-PA1843,309.6666666666667,342.6666666666667,42.0,158.0
gene-PA1026,20.666666666666668,29.0,7.333333333333333,40.0
gene-PA0683,555.3333333333334,24.0,34.0,42.333333333333336
gene-PA5330,808.6666666666666,209.0,42.666666666666664,103.33333333333333
gene-PA0233,15.0,57.333333333333336,5.666666666666667,156.66666666666666
gene-PA0088,86.66666666666667,142.33333333333334,21.666666666666668,154.66666666666666
gene-PA0228,19.0,33.0,8.666666666666666,107.66666666666667
gene-PA2408,135.33333333333334,130.33333333333334,17.333333333333332,32.0
gene-PA2484,39.333333333333336,54.0,11.666666666666666,34.0
gene-PA4688,443.3333333333333,368.6666666666667,602.0,160.66666666666666
gene-PA2870,37.666666666666664,78.0,10.0,126.33333333333333
gene-PA2682,31.0,75.66666666666667,9.333333333333334,73.0
gene-PA4280,307.3333333333333,1051.6666666666667,118.0,1868.3333333333333
gene-PA5317,699.0,270.3333333333333,1140.0,155.33333333333334
gene-PA4169,331.6666666666667,38.0,6.0,46.333333333333336
gene-PA4320,2375.3333333333335,3685.0,1293.3333333333333,3902.3333333333335
gene-PA0009,72.0,206.66666666666666,39.666666666666664,106.66666666666667
gene-PA5498,41.0,96.33333333333333,10.333333333333334,59.333333333333336
gene-PA3238,55.0,108.0,14.333333333333334,52.333333333333336
gene-PA2226,20.333333333333332,42.333333333333336,3.3333333333333335,28.0
gene-PA2591,133.33333333333334,73.33333333333333,13.666666666666666,27.0
gene-PA2331,9.0,17.0,3.3333333333333335,28.333333333333332
gene-PA0694,9.333333333333334,34.0,3.3333333333333335,40.0
gene-PA4919,133.33333333333334,2805.0,18.666666666666668,106.0
gene-PA4421,627.3333333333334,299.6666666666667,57.0,87.33333333333333
gene-PA3438,150.33333333333334,152.66666666666666,22.333333333333332,53.0
gene-PA0447,242.0,178.33333333333334,42.666666666666664,125.33333333333333
gene-PA0151,40.666666666666664,127.33333333333333,18.333333333333332,160.0
gene-PA1743,4.333333333333333,8.666666666666666,2.3333333333333335,7.0
gene-PA1295,19.666666666666668,46.333333333333336,6.0,22.666666666666668
gene-PA3060,11.666666666666666,41.0,4.666666666666667,75.66666666666667
gene-PA4329,256.0,251.66666666666666,37.666666666666664,161.66666666666666
gene-PA2261,6.333333333333333,27.666666666666668,4.333333333333333,51.666666666666664
gene-PA1041,516.3333333333334,235.33333333333334,50.666666666666664,37.0
gene-PA0638,64.66666666666667,130.66666666666666,65.33333333333333,110.66666666666667
gene-PA3452,694.0,1573.0,263.6666666666667,103.33333333333333
gene-PA2764,37.333333333333336,45.0,7.333333333333333,15.333333333333334
gene-PA3888,18.0,56.0,8.0,77.0
gene-PA0038,132.66666666666666,112.0,20.666666666666668,15.0
gene-PA0093,56.333333333333336,88.0,26.0,74.0
gene-PA5004,328.3333333333333,465.3333333333333,75.66666666666667,120.66666666666667
gene-PA2926,8.0,42.0,5.333333333333333,72.66666666666667
gene-PA4141,884.0,911.0,318.0,92.0
gene-PA0262,124.33333333333333,243.33333333333334,37.333333333333336,144.33333333333334
gene-PA1004,211.0,240.0,62.0,82.33333333333333
gene-PA4465,219.66666666666666,190.33333333333334,35.0,37.333333333333336
gene-PA2509,4.0,40.666666666666664,5.0,44.666666666666664
gene-PA4704,119.66666666666667,137.33333333333334,19.0,53.333333333333336
gene-PA2671,21.0,58.666666666666664,7.666666666666667,52.0
gene-PA2271,11.666666666666666,21.666666666666668,1.6666666666666667,28.333333333333332
gene-PA3931,20.666666666666668,74.33333333333333,11.333333333333334,40.333333333333336
gene-PA0845,39.0,414.3333333333333,20.333333333333332,102.66666666666667
gene-PA3242,31.333333333333332,71.0,11.333333333333334,79.66666666666667
gene-PA2719,11.333333333333334,33.0,3.0,44.333333333333336
gene-PA4660,408.6666666666667,157.66666666666666,54.0,457.0
gene-PA2206,30.666666666666668,61.666666666666664,6.333333333333333,52.0
gene-PA0422,267.6666666666667,311.3333333333333,42.666666666666664,85.33333333333333
gene-PA1201,51.0,61.333333333333336,7.666666666666667,53.333333333333336
gene-PA2660,18.333333333333332,36.333333333333336,7.666666666666667,52.333333333333336
gene-PA4513,3991.6666666666665,2648.0,20.666666666666668,107.33333333333333
gene-PA0611,68.0,89.66666666666667,17.666666666666668,53.666666666666664
gene-PA1319,11.0,51.0,6.0,27.0
gene-PA0868,32.333333333333336,104.0,8.333333333333334,16.0
gene-PA2985,14.0,40.666666666666664,4.666666666666667,26.0
gene-PA2205,24.0,46.333333333333336,5.0,42.333333333333336
gene-PA0068,90.0,67.66666666666667,8.333333333333334,110.33333333333333
gene-PA2220,36.0,74.33333333333333,10.0,38.333333333333336
gene-PA4355,19.0,46.0,7.0,58.666666666666664
gene-PA1357,82.66666666666667,41.333333333333336,6.0,53.666666666666664
gene-PA0678,3.3333333333333335,12.333333333333334,1.0,16.333333333333332
gene-PA1741,23.0,31.666666666666668,8.666666666666666,28.0
gene-PA0391,154.0,137.66666666666666,23.333333333333332,139.0
gene-PA2034,500.3333333333333,104.0,15.666666666666666,20.666666666666668
gene-PA1739,10.0,35.0,6.333333333333333,21.333333333333332
gene-PA2454,22.666666666666668,58.333333333333336,9.666666666666666,44.333333333333336
gene-PA5005,723.0,912.0,150.0,165.33333333333334
gene-PA4274,980.6666666666666,1584.6666666666667,764.0,240.66666666666666
gene-PA1809,36.0,71.33333333333333,11.333333333333334,29.333333333333332
gene-PA4363,26.333333333333332,43.666666666666664,8.666666666666666,51.666666666666664
gene-PA1992,71.33333333333333,93.0,7.333333333333333,92.33333333333333
gene-PA4905,14.333333333333334,33.666666666666664,5.0,45.666666666666664
gene-PA4948,344.6666666666667,186.66666666666666,74.66666666666667,87.33333333333333
gene-PA2071,271.0,174.66666666666666,31.0,51.333333333333336
gene-PA4901,13.666666666666666,45.0,4.666666666666667,103.33333333333333
gene-PA3723,88.66666666666667,85.66666666666667,13.333333333333334,105.0
gene-PA2541,100.33333333333333,142.33333333333334,32.0,45.0
gene-PA3911,7.666666666666667,30.666666666666668,2.6666666666666665,45.333333333333336
gene-PA5077,282.3333333333333,484.0,65.33333333333333,187.33333333333334
gene-PA5434,36.0,101.33333333333333,15.666666666666666,88.33333333333333
gene-PA1937,31.333333333333332,30.333333333333332,5.666666666666667,12.0
gene-PA2588,23.333333333333332,44.666666666666664,7.333333333333333,39.666666666666664
gene-PA1195,12.666666666666666,34.0,4.666666666666667,32.0
gene-PA4974,255.0,2878.3333333333335,1263.3333333333333,140.0
gene-PA5279,123.33333333333333,133.33333333333334,27.666666666666668,75.33333333333333
gene-PPLUZ19_gp4,6.0,32354.666666666668,20817.666666666668,9430.333333333334
gene-PA5285,1826.3333333333333,265.0,563.6666666666666,102.66666666666667
gene-PA3719,3.0,13.333333333333334,2.6666666666666665,17.0
gene-PA1475,28.333333333333332,64.0,10.666666666666666,46.0
gene-PA5554,6082.333333333333,4595.333333333333,1076.3333333333333,700.3333333333334
gene-PA3235,97.33333333333333,87.66666666666667,6.333333333333333,37.666666666666664
gene-PA5063,55.666666666666664,109.66666666666667,13.0,66.33333333333333
gene-PA0433,29.0,23.0,5.0,60.0
gene-PA1573,70.33333333333333,79.66666666666667,12.333333333333334,36.333333333333336
gene-PA0604,261.0,340.0,56.0,83.33333333333333
gene-PA2553,685.0,943.3333333333334,82.33333333333333,78.0
gene-PA5157,13.0,59.666666666666664,8.333333333333334,63.0
gene-PA0916,430.3333333333333,169.0,30.666666666666668,28.0
gene-PA3382,7.0,56.0,2.3333333333333335,111.0
gene-PA4693,175.0,245.33333333333334,47.333333333333336,92.66666666666667
gene-PA0232,22.333333333333332,32.666666666666664,5.0,59.666666666666664
gene-PA5217,629.3333333333334,100.66666666666667,20.0,124.66666666666667
gene-PA0682,155.0,38.0,170.33333333333334,70.66666666666667
gene-PA3904,15.333333333333334,23.666666666666668,2.6666666666666665,14.0
gene-PPLUZ19_gp42,0.0,7493.666666666667,1355.0,27779.666666666668
gene-PA2783,16.0,68.0,13.0,108.0
gene-PA0140,144.66666666666666,213.0,34.0,152.66666666666666
gene-PA5255,904.0,243.33333333333334,55.333333333333336,33.666666666666664
gene-PA2022,22.666666666666668,61.666666666666664,7.0,64.66666666666667
gene-PA2849,13.0,40.666666666666664,2.3333333333333335,25.0
gene-PA1036,84.0,54.333333333333336,7.333333333333333,32.333333333333336
gene-PA3692,59.333333333333336,122.0,20.0,94.66666666666667
gene-PA4739,104.0,97.0,22.0,23.333333333333332
gene-PA2474,14.0,58.333333333333336,7.0,88.0
gene-PA5369,138.0,131.66666666666666,253.66666666666666,56.333333333333336
gene-PA3792,236.33333333333334,216.33333333333334,31.666666666666668,112.33333333333333
gene-PA2281,23.666666666666668,62.0,10.666666666666666,56.0
gene-PA2311,3.0,10.0,0.6666666666666666,11.333333333333334
gene-PA3306,50.333333333333336,47.0,8.0,52.666666666666664
gene-PA1576,96.0,97.33333333333333,14.333333333333334,57.0
gene-PA4487,143.0,145.66666666666666,22.333333333333332,127.33333333333333
gene-PA1791,55.333333333333336,110.33333333333333,38.0,70.0
gene-PA2152,29.333333333333332,90.33333333333333,12.0,125.0
gene-PA3006,125.0,72.33333333333333,11.666666666666666,39.666666666666664
gene-PA3063,27.0,113.66666666666667,13.0,204.33333333333334
gene-PA3670,112.33333333333333,113.66666666666667,16.0,139.0
gene-PA2137,5.0,31.0,3.6666666666666665,58.0
gene-PA5376,77.0,151.0,18.0,132.66666666666666
gene-PA3020,57.666666666666664,126.66666666666667,17.333333333333332,83.33333333333333
gene-PA0663,293.6666666666667,258.6666666666667,45.666666666666664,78.66666666666667
gene-PA0471,106.66666666666667,55.333333333333336,6.333333333333333,58.0
gene-PA4705,408.3333333333333,432.3333333333333,24.0,106.33333333333333
gene-PA0640,116.33333333333333,218.66666666666666,113.0,156.66666666666666
gene-PA0277,22.666666666666668,50.333333333333336,14.0,74.33333333333333
gene-PA1284,39.666666666666664,120.66666666666667,16.0,148.33333333333334
gene-PA1291,22.666666666666668,41.666666666666664,5.0,46.333333333333336
gene-PA3840,323.3333333333333,213.33333333333334,29.333333333333332,143.33333333333334
gene-PA3071,29.0,38.333333333333336,9.333333333333334,49.333333333333336
gene-PA5413,154.0,198.66666666666666,27.0,127.33333333333333
gene-PA1312,10.666666666666666,43.333333333333336,6.666666666666667,84.0
gene-PA4702,18.333333333333332,45.333333333333336,6.333333333333333,64.33333333333333
gene-PA2639,147.0,451.6666666666667,84.0,131.66666666666666
gene-PA4902,10.0,49.0,9.666666666666666,46.333333333333336
gene-PA1216,8.333333333333334,46.333333333333336,4.333333333333333,74.33333333333333
gene-PA4015,34.0,86.0,9.666666666666666,72.33333333333333
gene-PA2918,37.0,73.0,16.0,76.33333333333333
gene-PA1631,27.666666666666668,57.0,7.666666666666667,65.33333333333333
gene-PA4490,25.0,79.33333333333333,15.666666666666666,100.33333333333333
gene-PA3956,20.666666666666668,39.666666666666664,5.666666666666667,1598.0
gene-PA0527,110.66666666666667,91.0,22.0,70.33333333333333
gene-PA1437,41.666666666666664,48.0,8.666666666666666,41.333333333333336
gene-PA2815,86.0,148.66666666666666,24.0,217.66666666666666
gene-PA5054,117.0,152.0,24.0,225.66666666666666
gene-PA5504,49.333333333333336,139.33333333333334,19.333333333333332,82.66666666666667
gene-PA3362,25.0,54.0,8.333333333333334,23.333333333333332
gene-PA5363,216.33333333333334,200.0,5712.333333333333,98.66666666666667
gene-PA3995,16.0,81.0,12.0,64.0
gene-PA4955,48.0,84.66666666666667,9.666666666666666,126.0
gene-PA1942,7.0,19.666666666666668,3.3333333333333335,15.0
gene-PA5099,28.0,148.66666666666666,57.0,183.0
gene-PA1807,59.666666666666664,142.0,18.333333333333332,76.66666666666667
gene-PA2475,32.333333333333336,67.66666666666667,13.333333333333334,120.33333333333333
gene-PA4148,11.333333333333334,35.333333333333336,3.3333333333333335,45.0
gene-PA0395,343.3333333333333,255.66666666666666,42.0,50.0
gene-PPLUZ19_gp7,6.333333333333333,18022.333333333332,20111.666666666668,9088.666666666666
gene-PA4937,1059.6666666666667,1959.6666666666667,190.33333333333334,193.66666666666666
gene-PA1105,92.33333333333333,66.0,8.333333333333334,19.333333333333332
gene-PA5128,208.66666666666666,314.3333333333333,77.0,72.0
gene-PA1467,25.666666666666668,50.666666666666664,6.0,45.0
gene-PA1471,11.666666666666666,39.333333333333336,5.333333333333333,53.0
gene-PA4509,42.333333333333336,53.666666666666664,131.0,96.0
gene-PA1839,15.666666666666666,57.0,11.666666666666666,64.33333333333333
gene-PA1420,26.0,38.333333333333336,6.0,44.333333333333336
gene-PA0534,30.333333333333332,87.0,8.666666666666666,151.33333333333334
gene-PA2884,63.333333333333336,76.66666666666667,13.333333333333334,78.0
gene-PA3140,38.666666666666664,154.0,19.666666666666668,42.0
gene-PA3890,301.0,64.66666666666667,117.0,60.333333333333336
gene-PA2056,12.666666666666666,37.0,4.666666666666667,69.0
gene-PA3844,54.666666666666664,74.33333333333333,7.0,74.0
gene-PA5236,229.0,168.33333333333334,18.333333333333332,52.0
gene-PA2750,16.666666666666668,29.0,5.333333333333333,8.666666666666666
gene-PA2860,69.0,75.33333333333333,26.666666666666668,55.0
gene-PA0031,48.333333333333336,91.66666666666667,16.333333333333332,98.0
gene-PA1062,124.0,82.0,11.666666666666666,65.33333333333333
gene-PA2230,23.0,48.333333333333336,5.666666666666667,46.0
gene-PA1199,151.0,52.666666666666664,10.0,42.666666666666664
gene-PA4769,138.0,220.0,30.666666666666668,87.0
gene-PA4515,43.333333333333336,70.33333333333333,12.666666666666666,61.333333333333336
gene-PA4397,11.666666666666666,30.333333333333332,4.333333333333333,52.0
gene-PA5080,69.66666666666667,112.33333333333333,20.0,115.66666666666667
gene-PA2276,9.666666666666666,47.0,6.333333333333333,33.666666666666664
gene-PA3892,20.0,68.33333333333333,8.0,81.66666666666667
gene-PA2324,8.333333333333334,29.666666666666668,4.666666666666667,62.666666666666664
gene-PA5246,612.6666666666666,259.0,12.333333333333334,53.0
gene-PPLUZ19_gp26,19.333333333333332,9605.333333333334,74369.0,252109.33333333334
gene-PA4555,81.0,157.66666666666666,37.333333333333336,29.0
